,VN102_RD,VN102_C1,VN102_C2,VN102_C3,VN102_C4,VN102_C5
4.602,5.381420491008285,4.677601592377981,3.0971572873046793,2.924947594352358,8.153469969982385,9.76743685453445
4.622,5.376532389372587,4.673980583919904,3.0997815747455824,2.927865005679747,8.16196140832838,9.713846184817202
4.6419999999999995,5.3276513730144925,4.670074454495203,3.1165533243143857,2.9307852663922387,8.172051220541949,9.621779390198636
4.662000000000001,5.279817709287055,4.664337484799306,3.122428039566183,2.933759665421699,8.182237583487284,9.55427513929494
4.682,5.232333163103181,4.658397088406565,3.1455882142629648,2.9398076547093193,8.206376093570189,9.449453668015714
4.702,5.188312190582733,4.651388294555889,3.152669886994167,2.942880068192268,8.308622699546852,9.376192155194193
4.7219999999999995,5.145445742615821,4.644260789876706,3.159515932814194,2.9460198673912124,8.326479032106409,9.302618852746336
4.742000000000001,5.107709000428345,4.636723716930877,3.166260995672293,2.9491619411308276,8.344661096893779,9.228318041170414
4.7620000000000005,5.071682160167074,4.629141136399867,3.172342540788669,2.9523472311432037,8.363109669867875,9.154520836613493
4.782,5.041638905843279,4.621608667775674,3.1781397211586015,2.955538179768164,8.381773741229733,9.081898715100818
4.802,5.01359018016537,4.614081767141128,3.182996432544972,2.958836642032251,8.40061412945431,9.010396443996388
4.821999999999999,4.991588462279807,4.606806455904823,3.1874500857955437,2.962151868405093,8.41960870445539,8.941507157177671
4.8420000000000005,4.971602413658419,4.5995590990460995,3.190914764386403,2.965422238400455,8.448299790583949,8.87412706430596
4.862,4.963411378958991,4.592499000207125,3.193955596694542,2.967602485064057,8.467620406431084,8.810268423977378
4.882,4.9506332887822495,4.58545970781479,3.1981706596496475,2.971631996649822,8.486944497813782,8.718968958762769
4.901999999999999,4.939297351822017,4.578347098938783,3.2006168757686537,2.975985317719075,8.516029687651614,8.660720937529915
4.922000000000001,4.932287874511708,4.571226343786814,3.2023128684871955,2.9810172303709352,8.535310033564572,8.554271093178027
4.942,4.926341976871778,4.563706585436631,3.203447239084089,2.986604354317659,8.554500558949439,8.505676146227664
4.962,4.923586818243273,4.556142493397759,3.205715980277825,2.993189617151916,8.5733109870634,8.458099162554351
4.981999999999999,4.921578865315787,4.547913512872232,3.209564639381484,3.000591539075977,8.591810426501162,8.413969353120539
5.002000000000001,4.92181252949154,4.53961065584819,3.214090406160803,3.009311025316164,8.609503867346945,8.370701337246578
5.022,4.922538929751476,4.530494105711472,3.243688561522595,3.019108518724096,8.642182779717027,8.330142843094478
5.042,4.924743538263923,4.521287145228903,3.258980899532405,3.030518336599322,8.656691198924632,8.290261729372826
5.061999999999999,4.927216897008367,4.511205532980444,3.2803679264659773,3.0432473290387043,8.669122468129551,8.23368114253187
5.082000000000001,4.9304965064487805,4.501026737202444,3.3043669629382193,3.057831967214677,8.679854250968628,8.196855525479357
5.102,4.935645570657089,4.489915673716281,3.3354833227830656,3.0821678050503643,8.687823635872634,8.161342070863187
5.122,4.939231380161137,4.478701024929188,3.3696499640732145,3.101900642180653,8.693532877011364,8.126347800709745
5.1419999999999995,4.942701040815385,4.466439687089505,3.4109734110027854,3.1218118247144933,8.695939218096921,8.092564960971933
5.162000000000001,4.946131985186366,4.454062050466174,3.455364060349152,3.145111569916696,8.69564318641144,8.059405418934663
5.182,4.9494441787420635,4.440481256518808,3.5056101034333738,3.1685633749532927,8.691797091319202,8.027700238198552
5.202,4.952716788692666,4.426766778423985,3.558365600976596,3.1949043168441347,8.685046398894164,7.996830057676897
5.2219999999999995,4.9578456967823925,4.411702279371832,3.6142935762825403,3.221342658532523,8.674894436144525,7.967908210988829
5.242000000000001,4.961411448574486,4.396487777991057,3.671581184915321,3.249631596374774,8.661959615856563,7.940104519259714
5.2620000000000005,4.965328642297995,4.379815706101058,3.7283884151756475,3.277936210195307,8.646158375944182,7.9149098557679585
5.282,4.9693246004092275,4.36298168193226,3.7849897689906427,3.3065386676032893,8.628011883611814,7.891191524944521
5.302,4.973556851683657,4.344611520384491,3.8372329732732675,3.3350591462582613,8.60779825756776,7.8709179703468966
5.321999999999999,4.977670140645101,4.3260706769057276,3.8624206862296755,3.3620220286056255,8.585893340305047,7.862808548508031
5.3420000000000005,4.981426542667554,4.305913633314441,3.9105899978324308,3.375503469779614,8.56521978116238,7.860781193048315
5.362,4.984746709919203,4.285577011932879,3.9499348522005313,3.4005184833979363,8.55079798599685,7.845651582393408
5.382,4.987763904327896,4.263544664187522,3.9863903685408304,3.423939786237945,8.526731497118435,7.831807957724326
5.401999999999999,4.987498861551636,4.241323902401749,4.011288532771237,3.4446150580010255,8.502091899802155,7.824570056089675
5.422000000000001,4.986474983536894,4.217402924478565,4.032930801888927,3.4630435770647923,8.477486795273007,7.818983585213977
5.442,4.982554652510375,4.193293033651228,4.041549490555374,3.47836232345716,8.45353705369904,7.824051080860942
5.462,4.980600326364897,4.167677094462751,4.046842607662376,3.4911367103910984,8.429674402262261,7.832577573231174
5.481999999999999,4.978157418682938,4.141893816567484,4.038833438531222,3.50098935786867,8.407466463421374,7.849898309656652
5.502000000000001,4.9742344312750655,4.115102047466677,4.027679481516701,3.508451491245567,8.385385809089401,7.871643162455818
5.522,4.965382623153174,4.0881982237874785,4.003946372968354,3.5137445945282626,8.367689785292587,7.903710953460593
5.542,4.955693723950258,4.061103492872449,3.9774466363391947,3.5172630368247852,8.35589243609501,7.940801602093952
5.561999999999999,4.943493551504339,4.033987550042328,3.939880387386476,3.5198226395357777,8.337920040694355,8.014017576745161
5.582000000000001,4.930754558332224,4.0077274297382495,3.9000735062985616,3.5215977371313336,8.321330252508414,8.077538820835551
5.602,4.916399102981569,3.9815624008259514,3.8513040966696117,3.5238642025149005,8.306592876765981,8.14473771350666
5.622,4.90190382100306,3.9573634217334313,3.800918166585714,3.5265326960886605,8.286935934283678,8.227502032662507
5.6419999999999995,4.886989059141004,3.933382892620936,3.7440661546818403,3.5341139338185106,8.277228285921291,8.363368132183181
5.662000000000001,4.87241320449592,3.9123409025092166,3.6554657523274745,3.540449826070576,8.267695361330077,8.469632427473424
5.682,4.860209984801109,3.8916254167309905,3.593867476855205,3.551712531292488,8.261482188392034,8.58143683412484
5.702,4.852074505004774,3.874496084013734,3.4997117458502385,3.563263883729403,8.255430038222109,8.706168167284686
5.7219999999999995,4.841283687647307,3.8577652127482094,3.4369532865052457,3.5802995332528216,8.252437320647218,8.83566145356728
5.742000000000001,4.831415642168555,3.8448268766750746,3.37541515098867,3.5975883937301294,8.249578414144615,8.976265963802108
5.7620000000000005,4.826572970801759,3.8323099334010835,3.314683133765037,3.619688262332608,8.249261918016154,9.196792970504008
5.782,4.823405424138923,3.8233398672073124,3.262926344117901,3.64195300925456,8.249041846381065,9.349422782427837
5.802,4.828189684467367,3.8147638984668895,3.262926344117901,3.6673504442473304,8.250653840120536,9.507904821579245
5.821999999999999,4.835624547126318,3.809119206683179,3.228421817687349,3.692792503433967,8.253639913012915,9.667849917537714
5.8420000000000005,4.854557092431903,3.8038002123390955,3.17505116193495,3.719082422304281,8.256284783630848,9.829423840044772
5.862,4.877322198619815,3.80054711446433,3.1234534583109923,3.745287680120269,8.258952058454797,9.991404969192706
5.882,4.915309524960433,3.797523560641705,3.0768233816292305,3.794278733893985,8.26163766399276,10.150412511466312
5.901999999999999,4.958370924685441,3.7955812930788198,3.032322287922627,3.8148285958165937,8.263801628965586,10.308676657022277
5.922000000000001,5.019655502179852,3.79375916843368,2.993133327533471,3.8350853439739976,8.265538797112391,10.45906025681514
5.942,5.087014472264248,3.792054459542517,2.924514474355632,3.8497729305910413,8.26629567247679,10.607473720167286
5.962,5.173691049310716,3.79036279684624,2.895039014630236,3.864111366074713,8.266250490110124,10.743017987750843
5.981999999999999,5.26680682867807,3.7879791870167066,2.8702927128388547,3.8718159300225694,8.264973512251755,10.875344956392345
6.002000000000001,5.377449010228771,3.785518694172369,2.847573193019128,3.8791508549934206,8.262688701718352,10.990081030420562
6.022,5.493933325840766,3.781844825794327,2.8288708089361694,3.8794626393993377,8.25929080483419,11.100419380795582
6.042,5.623063984200302,3.778036137912544,2.811890054454627,3.879416655305837,8.254982200935764,11.189117522304059
6.061999999999999,5.756410090142479,3.7729404517981204,2.7981413363744276,3.872573069724997,8.250204779166303,11.272405611596055
6.082000000000001,5.965575088510287,3.767701765880074,2.780309859338709,3.8654102224835993,8.245043779138719,11.331118153710582
6.102,6.10542727525573,3.7617113154768784,2.771515611705913,3.852181403690008,8.240672250974905,11.38368680903092
6.122,6.2428476897238765,3.7556373356864254,2.76325815835707,3.838689500374177,8.236946654336057,11.41026395730538
6.1419999999999995,6.439479414062332,3.7500304028755167,2.7571478821439603,3.8201989911344794,8.235871385014516,11.43034322881856
6.162000000000001,6.564234632047448,3.7444753641734585,2.75143883498814,3.8015089341687194,8.237961980842616,11.424735075400312
6.182,6.674417707716739,3.741218805084858,2.7473347040607403,3.756409753832041,8.248071668650988,11.397774618134378
6.202,6.779743402613939,3.738217632619965,2.743543351617219,3.7312032338132526,8.258854879111984,11.356026465853654
6.2219999999999995,6.86777082530632,3.739752389317268,2.74100311310907,3.7059194552903634,8.282435019976228,11.306551988198125
6.242000000000001,6.9500321572603925,3.7417911381436832,2.7381421921903133,3.6791677651891663,8.306889207260623,11.239049418002743
6.2620000000000005,7.014248918294132,3.750700920679112,2.73695829202992,3.6523914715278067,8.347950276532215,11.16531507810545
6.282,7.072450822354243,3.760374151404412,2.7367149345123716,3.625147710223242,8.39003186457412,11.077039942238134
6.302,7.113218263388157,3.77899058946259,2.7368746666988875,3.5979252473773187,8.451503309257093,10.984167335133584
6.321999999999999,7.1481742167464954,3.7986007172243967,2.738068117635906,3.571107455245686,8.51406828145813,10.880567295141812
6.3420000000000005,7.167286304158924,3.8286134569975565,2.7397045908945548,3.544349977783481,8.59741027650786,10.773997446079449
6.362,7.1811171029225545,3.859782042549726,2.7425570459518145,3.5187384790406995,8.681843981387422,10.660498042518814
6.382,7.1816943830792805,3.90190587381699,2.745930636065681,3.4932167958889555,8.78702017303924,10.545530830375483
6.401999999999999,7.177853823700238,3.945246954608123,2.7507843341394413,3.469401608967366,8.893225601847881,10.427138731539088
6.422000000000001,7.164558418548021,3.9990011704897346,2.7562723641960254,3.4456922500911036,9.018986536644144,10.367942682119544
6.442,7.148111398137983,4.05391240138137,2.7635560213804875,3.4239936240765885,9.217807150645825,10.24905184306362
6.462,7.1272812826838825,4.11760058561923,2.7716092330483013,3.402402466198351,9.362075743281098,10.130036318952817
6.481999999999999,7.104990135548383,4.182263986895535,2.7817661354805465,3.3828532029099176,9.515099385327337,10.013169891991778
6.502000000000001,7.096401341182492,4.25320354514048,2.7928246196689472,3.363401904992825,9.675286249618948,9.896840739318163
6.522,7.094390669460623,4.324840454159702,2.8062040633301764,3.3458119491396925,9.842603310032963,9.784523691601894
6.542,7.074283952246044,4.399765882519534,2.8205782039082994,3.328304877633701,10.01575416727443,9.673209670124935
6.561999999999999,7.056796736330227,4.475056701917203,2.8373070300106376,3.3123726087230545,10.194135598637342,9.567165312093627
6.582000000000001,7.047168024310458,4.550542778293471,2.8550450070518925,3.296508566630434,10.376796590645093,9.462438369923694
6.602,7.0419439915674165,4.626050549889582,2.874913189045504,3.2833976073355964,10.562317559414453,9.363872454149549
6.622,7.049933996654158,4.698835453630291,2.895694316018667,3.274656967805926,10.750178509170812,9.266846794974308
6.6419999999999995,7.063444095887055,4.771317816498109,2.9180895691324724,3.260724710804604,10.937889880699894,9.17665128919816
6.662000000000001,7.093514477557922,4.838485895281025,2.941176590592245,3.2473123883429813,11.12547887004727,9.088163321771738
6.682,7.129279774042171,4.905063498054372,2.965089598035465,3.234472605375671,11.309243935475243,9.006990277281748
6.702,7.1821298149660535,4.964106803751789,2.986929899328024,3.2221012638128435,11.47181669583738,8.927645963525816
6.7219999999999995,7.239894225266599,5.0223129653279965,3.0014456908356055,3.210282081597559,11.489880335881724,8.855891459638466
6.742000000000001,7.312401743696686,5.0711197172622855,3.0254906455002004,3.198914666121216,11.579471414934192,8.78603440821821
6.7620000000000005,7.388345716304137,5.1188820903474985,3.049191373379074,3.1881071411503887,11.745565392362689,8.663436281915477
6.782,7.474599051444622,5.1557272563653695,3.0715151941152175,3.1777577084118187,11.910541003015993,8.61042587525676
6.802,7.5625054714975,5.19135939937579,3.093212522777634,3.1679802695624333,12.054267644935017,8.559249910825065
6.821999999999999,7.7018039836843135,5.21498859896683,3.1124038831454253,3.1586708257132927,12.196519294517447,8.514875334301403
6.8420000000000005,7.84069365341656,5.237284138177973,3.130735274475177,3.1499331471714442,12.310746089697178,8.472201104753971
6.862,7.931687682291544,5.247113612672861,3.1456267896531616,3.141663276608291,12.423222124707657,8.43562074990463
6.882,8.018047995305455,5.255557968865976,3.1595015591752786,3.133958922694486,12.50243371649363,8.400563863729525
6.901999999999999,8.101772091312908,5.251880059329197,3.16832856738398,3.126717264221059,12.542039512387518,8.370845787306196
6.922000000000001,8.177587536300273,5.246855231378019,3.1693093460738107,3.1200534235812625,12.60022954523762,8.34246241332077
6.942,8.250072268140341,5.230902082297314,3.1780428156725677,3.113862342987165,12.641220120776474,8.318693108003119
6.962,8.31256486053761,5.213734675313359,3.1824790160721013,3.1083144188868745,12.660876706043114,8.296077319852378
6.981999999999999,8.371417093531813,5.187547239675531,3.1858931292033157,3.103292713736064,12.663078208359678,8.277444167629282
7.002000000000001,8.419348248311474,5.160357578631744,3.185218893261138,3.099051331912658,12.645045701043024,8.259806674388068
7.022,8.463667666834269,5.126500165733259,3.183676671744262,3.0954483964480395,12.610458094935476,8.24567303098799
7.042,8.497151876586795,5.0919018915176055,3.1786625079284954,3.0928117045751797,12.55791729427907,8.232415350048175
7.061999999999999,8.527304947343884,5.0531008317901,3.1730058241552177,3.090965575641036,12.490687516264442,8.222315441760411
7.082000000000001,8.54746460111496,5.013832795894621,3.164779060551825,3.090269898942651,12.408586146183705,8.21300497663564
7.102,8.564706308026105,4.972634693236679,3.1561643009948654,3.090515501346342,12.314317109867005,8.198837081207593
7.122,8.579185379899156,4.931222138716192,3.1459975576235912,3.090755567882669,12.208623753078879,8.196175796659537
7.1419999999999995,8.577686603070303,4.889754318329637,3.135689477758747,3.0933464769765133,12.093583224995044,8.194267873562783
7.162000000000001,8.574031823513415,4.848280357291294,3.124816051919359,3.0960617026089166,11.970576143954162,8.194117793852268
7.182,8.563909035772621,4.808136656593572,3.1140114987788903,3.1011389424745555,11.84105097412961,8.194518084685702
7.202,8.551871302615927,4.7681407625994865,3.0982179052602916,3.1031698384207647,11.706810835476936,8.196202573454919
7.2219999999999995,8.534088733211005,4.730380511001541,3.088463308522551,3.1063422856280445,11.568712995061137,8.197940933601483
7.242000000000001,8.514585714208877,4.692868664114171,3.07904062561683,3.1139415912513275,11.428813985998417,8.199618587625716
7.2620000000000005,8.489921346414652,4.658117611856496,3.070698809991269,3.1216649686074684,11.2874412934973,8.20241467766617
7.282,8.463762843315264,4.623673314557669,3.062820223200047,3.131745708888537,11.146746307089137,8.20393829694386
7.302,8.43312193429997,4.592276532170109,3.056135730124804,3.1419473892790815,11.006605807484302,8.207152967842438
7.321999999999999,8.401287157891455,4.561218362550459,3.049962991499249,3.1544469317502712,10.869145850573938,8.210327936381537
7.3420000000000005,8.365870779302943,4.5333659789683995,3.0449707653287135,3.1670668567065277,10.733879064959059,8.213410266081857
7.362,8.329619785824717,4.505869793834952,3.040484473067455,3.181974048879643,10.602842615190502,8.21637751042283
7.382,8.290864947677116,4.48164976844066,3.0371058689085872,3.197006556196283,10.475267349296224,8.219076222258652
7.401999999999999,8.25164119626413,4.457793760795154,3.034201988222157,3.2144200512405163,10.364838584905431,8.2217379012528
7.422000000000001,8.211010705054854,4.437176495499331,3.03231888334696,3.230092196780366,10.353056386075012,8.224313170283041
7.442,8.170227364500832,4.416919090464575,3.030873253819515,3.242040635545784,10.235234397768147,8.22713204868273
7.462,8.128985475912533,4.399720780558871,3.030316196038855,3.262182024660421,10.123527146665003,8.230519348944473
7.481999999999999,8.091918021791745,4.382862370111943,3.030462726029139,3.2839930027637054,10.016822862364926,8.23464300774176
7.502000000000001,8.067373871073519,4.368738537750772,3.031606605722045,3.307170008221344,9.916634714830582,8.240484836455371
7.522,8.026466953210429,4.354918547399122,3.0329830993722204,3.3321908463399814,9.82177795192277,8.247766090599374
7.542,7.986277439693209,4.343397502790672,3.035290048851501,3.358720274817624,9.733507042005415,8.25840600408106
7.561999999999999,7.950322098831388,4.332131896598127,3.0378115493649225,3.417300535415124,9.650624557262097,8.271397616024617
7.582000000000001,7.9266705833842375,4.3226608688898835,3.041191254014933,3.4493277194038394,9.574075874803341,8.299115978556976
7.602,7.887995051826416,4.313389238791002,3.0447630463283946,3.482938543075818,9.502709394213797,8.32674303859053
7.622,7.849643228038299,4.305373822218715,3.0491031892956832,3.536609211500951,9.437141066340116,8.421292507941912
7.6419999999999995,7.812262527559262,4.297497984927193,3.053603418565047,3.5734330298058796,9.376316681597617,8.471975596795506
7.662000000000001,7.775142121343142,4.290350193622852,3.058743993042848,3.6124140076425566,9.320527945787187,8.53564541537091
7.682,7.73880259791575,4.283283296317106,3.0639921976178623,3.651451307861489,9.268859286376122,8.605547090229852
7.702,7.702611604205715,4.27650459217034,3.069670922582146,3.6915587333435664,9.221306503213023,8.689989763082613
7.7219999999999995,7.666866199647734,4.269757909485862,3.078284742819333,3.751627186831208,9.155316082644426,8.780779301993393
7.742000000000001,7.631136564152119,4.263036239229212,3.084100228913367,3.791566094613244,9.116879864757134,8.886378195040031
7.7620000000000005,7.577613071688945,4.25631734813121,3.0896716158642503,3.8306749164959486,9.078655310690717,8.99773571342866
7.782,7.541575260376831,4.249548344479639,3.0951383888966433,3.869104577186637,9.044452369221984,9.122530024282378
7.802,7.505418954730181,4.24277377276656,3.1000489813885204,3.9236742272249874,9.010403576459545,9.25176951143771
7.821999999999999,7.468503889709488,4.235951651340396,3.1047212107916127,3.958948673697959,8.948275587127519,9.39138107663048
7.8420000000000005,7.4123615152288265,4.229124246612778,3.112166343585069,3.9899140299839853,8.919394526828517,9.533527031205784
7.862,7.373631941364618,4.222186702633592,3.114805019117707,4.02056046491096,8.890592379368096,9.681586561007187
7.882,7.334390987727924,4.2152369209597875,3.1170509932467843,4.045147394014363,8.863289575841069,9.829903582895618
7.901999999999999,7.293615894773634,4.207986680760187,3.1183312858523484,4.069318250064074,8.836039505166454,9.978821419653796
7.922000000000001,7.252262853280529,4.200703056279943,3.1191977149478487,4.085583718091559,8.809791358687956,10.125636527493587
7.942,7.209175966170824,4.19282510934664,3.11890270017508,4.101346938496162,8.783576850619246,10.267545267856983
7.962,7.165525164717633,4.184881126585221,3.1182062910044244,4.107567454063471,8.7733466993111,10.405201822609113
7.981999999999999,7.1201826202328,4.1760075316344984,3.1165740568225053,4.113229349049454,8.758001472348296,10.532936610934637
8.002,7.07436563523467,4.167030646440523,3.114753280035,4.108277452987355,8.732446279186256,10.708731594575314
8.022,7.0271253286936,4.156820523563388,3.1121783328251302,4.102754218912032,8.707274603093412,10.81670738433962
8.042,6.9795454948913465,4.146473374277017,3.1094620374648114,4.08637556258563,8.682111275129245,10.906219960432109
8.062,6.930947079305574,4.134699907688183,3.106180349502682,4.069460944670288,8.657106561609869,10.991116733106775
8.082,6.882154531653469,4.122767961399079,3.102796823120977,4.042363056562416,8.632096466824008,11.057060831915301
8.102,6.832779587802381,4.109402212287309,3.099005943060872,4.014806500146467,8.60698412797492,11.118266762257429
8.122,6.783338558967732,4.095877151750761,3.0951431442704007,3.9785352458747476,8.581852099215302,11.162273137237323
8.142,6.733699275182404,4.081128297633665,3.0909926705581503,3.9419105652011135,8.556345962155465,11.201979623376781
8.162,6.6840926513947165,4.0662434664520335,3.086795638605188,3.8985707828893337,8.53080978764963,11.228143685543154
8.182,6.634584007599953,4.050520955005361,3.082412373689399,3.8549953368203775,8.504702901669651,11.25092214171635
8.202,6.585185657341831,4.034705367973303,3.078009500922669,3.806942279363888,8.478561301900735,11.264945649068578
8.222,6.536118187693663,4.018532302439095,3.0735281967521817,3.758771131011422,8.451760140141818,11.276780419215624
8.242,6.487240552727167,4.002319517071275,3.0690572057120296,3.70835625563481,8.411169494172785,11.284796401571382
8.262,6.4389324218057356,3.9862535724371297,3.064627467193213,3.657930528352363,8.383661235449587,11.29185768697921
8.282,6.367362121974993,3.9702039434400596,3.056018572148895,3.607298614859005,8.355790037425505,11.30310946492261
8.302,6.320243186456175,3.954780046364452,3.0518718586085045,3.556744608189395,8.32762188906434,11.311956050480866
8.322,6.274446923435094,3.939425675057894,3.0480219716707517,3.5076708311713873,8.299157740133808,11.323783990538656
8.342,6.229091551246605,3.925101930219099,3.044275831748767,3.45874087883905,8.270451408919252,11.337511962607632
8.362,6.185544341293021,3.910892699432275,3.040944679889867,3.4125435955351744,8.241554790784901,11.35567334270285
8.382,6.142599852084423,3.8980010267584912,3.037736060881292,3.3665343386124706,8.212502483352539,11.375924512050895
8.402,6.1019078128194675,3.8852557494305975,3.0336583294703723,3.3240975829329713,8.183364881847575,11.401051856322361
8.422,6.061966590202416,3.8739826451896326,3.0313855778561694,3.28187574658572,8.15415749428321,11.428161282626686
8.442,6.024582984493803,3.8628731157361003,3.0293038559532697,3.243737377552256,8.124926660578762,11.459895567007827
8.462,5.988051917754695,3.8532849423248234,3.0276500631474965,3.205827577028613,8.095676643668794,11.49335378341739
8.482,5.954191862980412,3.8438658084737933,3.0261796685262,3.172260578192712,8.066435241550947,11.530834507893402
8.502,5.924519117272955,3.8359750429904236,3.025103542263742,3.1389255893544656,8.037200887899381,11.569756267951009
8.522,5.921222145527766,3.8282540962145672,3.024196388155066,3.10999879048598,8.008044116701262,11.612040444366734
8.542,5.890860826099229,3.822120402547433,3.0234527295190423,3.081299685172078,7.964427505284661,11.65555347386436
8.562,5.861368972678755,3.816163070336819,3.023157782159991,3.0569267573943444,7.935800821672827,11.70193382722178
8.582,5.834291885528296,3.812011284802601,3.0232547533761656,3.0327711313941506,7.907226381822224,11.749449789354877
8.602,5.808019720467867,3.8080601155657554,3.0234537281091223,3.012744239168309,7.879644573434796,11.799615505297684
8.622,5.78387175070753,3.806375867991266,3.024060716909162,2.9929198724127404,7.852152289529803,11.850919145910437
8.642,5.760431846047246,3.80494350060154,3.024781140706769,2.976943489593375,7.826360970791525,11.904877944086191
8.662,5.738751889652686,3.806504194455385,3.025955304494594,2.9611525918772985,7.800696783126895,11.959980575933773
8.682,5.717658582680053,3.8083974506697023,3.0281543601232728,2.948885911124637,7.777448085862242,12.01775215301541
8.702,5.697919060761735,3.814197567226605,3.029953966692455,2.9367865340919526,7.734289710943761,12.137758486041491
8.722,5.678630800527765,3.8204317793770692,3.0322072184294018,2.923405624563629,7.71440236357727,12.199646800336346
8.742,5.65129810709196,3.8314963806990736,3.034654889523955,2.9161107015835697,7.697960309413488,12.263130000939062
8.762,5.63350346220897,3.8430976919290134,3.037543227971426,2.91014588318116,7.681709234537313,12.326664229117947
8.782,5.60777385507036,3.86025158886595,3.040620423855856,2.9038707129989025,7.6690867661266315,12.390317521641228
8.802,5.591061777048973,3.878022439770315,3.0441175053555023,2.9005579590728905,7.656652135171142,12.45317542781471
8.822,5.574496696828997,3.901684554289758,3.0477945378329925,2.8992829149560184,7.6477864158652435,12.514177432505262
8.842,5.558295553921074,3.926001253655304,3.051899663027545,2.8980977334105886,7.639096331482791,12.573529333516353
8.862,5.542215723450505,3.9560400340144013,3.056188256529404,2.8986199407230075,7.633743310646674,12.629030992608577
8.882,5.5265207083847105,3.9867146011505437,3.0609768000871647,2.901272356739355,7.628549579181213,12.68227199445135
8.902,5.5109539651205095,4.022427796030313,3.0659796079545902,2.9033936774696154,7.626382345759026,12.730238129378565
8.922,5.4958361127973525,4.058700838437138,3.071622312337175,2.906800985102018,7.6243588367560475,12.775756898003737
8.942,5.480867890787882,4.0989575361901105,3.0775392580833896,2.9102707757908144,7.625066091718416,12.815565145257283
8.962,5.466381915037076,4.139656862314866,3.084276897648457,2.919644091934429,7.625905440720741,12.853168581690742
8.982,5.452056688039164,4.1831425479152085,3.0913662631358783,2.9254886331409233,7.629254576481688,12.885627459543828
9.002,5.438166337454895,4.22693782901283,3.0994625747189155,2.9307487202267812,7.635631684199015,12.916376645409592
9.022,5.424420945675179,4.272410755027062,3.1079904346286313,2.9348721106889557,7.641441554643502,12.943136549969449
9.043,5.410321005897788,4.320353052582739,3.123274538497291,2.942186149910943,7.652930572436488,12.981163946157363
9.063,5.396991516107383,4.3668832565714855,3.1338883816179064,2.9497595837380883,7.6611987483691175,13.00386449085866
9.083,5.383818360846178,4.413459295980419,3.1458019639505395,2.957738139023406,7.671270339662469,13.02387926062388
9.103,5.37068428921727,4.4603552403568445,3.1581114065287035,2.966232763677972,7.681511055330972,13.04342007010632
9.123,5.35754361763027,4.507268021836826,3.1716084298434253,2.9750714345787235,7.693273890376266,13.060139784053858
9.143,5.344401296053747,4.554305041782916,3.1853861216426487,2.984330599146263,7.705164381010455,13.07636165761294
9.163,5.331203042377713,4.601348600595645,3.2000058188953506,2.9938700928250115,7.718203771942057,13.088928642143383
9.183,5.317990805676802,4.64864441341111,3.2147104291058097,3.00376150259336,7.73131756197652,13.100850646257081
9.203,5.304864672216177,4.695953502753037,3.229669778189532,3.013887523088122,7.745100943936758,13.10817135460076
9.223,5.291760064565627,4.7438912844685275,3.2444683748980676,3.0243420144390067,7.758902365320146,13.115907075338674
9.243,5.2790663783057,4.791862155256318,3.265942884272718,3.035015486360652,7.772866141511886,13.11662335682308
9.263,5.26647542239344,4.840942356322948,3.279084804496482,3.0387512015332643,7.793627218878756,13.106782017483926
9.283,5.260497156203524,4.890080943193741,3.2918352516005394,3.0404097513224815,7.807283350202852,13.100484401162042
9.303,5.248963572845809,4.940737506879477,3.3029917417126176,3.0516585132529936,7.820551974759875,13.094609761431116
9.323,5.237915652940099,4.991473964081806,3.3136169128273534,3.0629694268990653,7.833562261472168,13.08952064965481
9.343,5.228000947755773,5.043966649929386,3.322658355325445,3.07483970598519,7.846143386440009,13.086065243182153
9.363,5.21871518958409,5.096551768863577,3.33117188828464,3.0867709235496092,7.8584384035782,13.085643860844796
9.383,5.210896974441953,5.1510086380305715,3.3375157017110286,3.0992505874186884,7.870493604303435,13.087740391015176
9.403,5.203812947347434,5.205564020367735,3.3420824177463557,3.1117787386865405,7.882388927419573,13.094513044414146
9.423,5.198442025697416,5.262123998191824,3.349016407052123,3.1247432765433594,7.894447735704476,13.104126057282617
9.443,5.19387037866364,5.3187894810428515,3.355675213342812,3.1377355166421053,7.906615534101886,13.119014023451511
9.463,5.191163705734492,5.37770485100755,3.3625961971172234,3.150977076918196,7.919484679931884,13.136435521136642
9.483,5.189276700935733,5.436738636083531,3.3703037133427762,3.1642275346436164,7.932821390716923,13.15856214878043
9.503,5.189302255107948,5.498332272918405,3.3786400919785526,3.1775580694130023,7.947478724748862,13.182391058672037
9.523,5.190125686054846,5.560060638793184,3.388863057844943,3.190892930330471,7.9630164742786995,13.209381349880976
9.543,5.1928108294760635,5.624557687287256,3.400035127302741,3.2042667265806872,7.980568952977073,13.236924483141303
9.563,5.196244288104277,5.6892004559191465,3.414054507534677,3.2176632788458996,7.99946458445442,13.27977924303239
9.583,5.201423815548874,5.7565399679165585,3.4292564925537383,3.231264635246138,8.021189890554677,13.306737378230157
9.603,5.207280370661183,5.824021413775276,3.4480062919340693,3.2449294204721086,8.04480164640365,13.333411094946294
9.623,5.214716656998209,5.893755362407432,3.468074731101699,3.2591650651298294,8.072295258721152,13.356006682325658
9.643,5.222731494984351,5.963607863817162,3.492099089631103,3.273516741279694,8.087336017036494,13.363663253449458
9.663,5.232096286818472,6.034928024011644,3.5174908177340893,3.288912700859143,8.118301836657968,13.377882599822016
