,0,1,2,3,4,5,6,7,8,9,10,11
21.6,-0.18273460814501000,-0.1882457172559460,-0.18467257220698000,-0.19150371356250800,-0.1812118857950650,-0.1803804583960650,-0.1841274201276100,-0.1774852770978990,-0.1960102684905730,-0.1818660270873780,-0.18759601546853200,-0.18256496453973500
21.65,-0.1827347635888300,-0.18834409644029700,-0.18471794855888600,-0.1915504782084040,-0.18120673496256400,-0.18046412917359900,-0.18395351452245800,-0.17747187975355200,-0.19606537470803800,-0.1820007694981160,-0.1876156378647600,-0.18263193764240400
21.700000000000000,-0.18273672527059300,-0.18842419538076100,-0.18477317863273300,-0.1915959686090130,-0.18120391487381000,-0.18053338401297500,-0.1837887550315750,-0.177463206460158,-0.1961139754660730,-0.18213003863753300,-0.18764016658689000,-0.18269111920510000
21.75,-0.1827428427743910,-0.18848903585926100,-0.18483725436658100,-0.19163394326333900,-0.1812029030201460,-0.18058678022421500,-0.18362927259539900,-0.177461890455764,-0.19615247189236400,-0.18224816797734900,-0.1876646591978140,-0.18274055859083700
21.800000000000000,-0.18275472616999200,-0.18854427524937900,-0.1849058697156120,-0.19165940644569900,-0.18120376847058900,-0.18062561260786500,-0.18347272724070900,-0.17746970842522400,-0.19617930608458500,-0.18235060824734100,-0.18768445690257200,-0.18277864775117600
21.85,-0.1827731475754060,-0.18859638128289300,-0.18497229676938200,-0.19167022440080100,-0.1812070483638970,-0.18065265603316100,-0.1833211651052470,-0.17748660686895300,-0.19619514295080600,-0.18243511819265000,-0.1876964846111040,-0.18280529370230300
21.9,-0.18279787376152,-0.18865072711908700,-0.1850295512105470,-0.19166788533960200,-0.1812132322647510,-0.18067113173931900,-0.18318250052807700,-0.17751022498859000,-0.19620244852318900,-0.18250200125177000,-0.18769987672624300,-0.1828223538979910
21.950000000000000,-0.1828275431664050,-0.18871035708557600,-0.18507276521329800,-0.19165704758274100,-0.1812222355154950,-0.18068416044614,-0.18306974776262100,-0.17753630996062900,-0.19620470476918700,-0.18255356175258200,-0.18769567275069300,-0.18283320156493900
22.0,-0.18285980799026300,-0.18877581063357500,-0.18510043714071300,-0.19164413280439800,-0.18123330975128300,-0.18069450239737900,-0.1829979817908150,-0.17755997161787400,-0.1962055091176270,-0.18259320465457500,-0.18768588013941800,-0.1828415913576000
22.050000000000000,-0.18289179772035500,-0.18884581622784300,-0.18511409845537100,-0.1916355600068200,-0.18124535737000100,-0.18070440611674300,-0.18297997304438800,-0.17757713696321700,-0.19620787529743700,-0.18262460859607900,-0.1876726151369760,-0.18285036752255200
22.1,-0.18292078382510400,-0.18891829893268200,-0.18511710490831600,-0.1916363576990920,-0.181257058075796,-0.18071555249739000,-0.18302215773901900,-0.1775856046164860,-0.1962138913481380,-0.18265127015528500,-0.18765789697023100,-0.18286068328342700
22.15,-0.18294480229438000,-0.18899106613812800,-0.18511352032323800,-0.19164949287453000,-0.18126619262446500,-0.1807290863345430,-0.18312255424698400,-0.17758547495850800,-0.19622470482215700,-0.18267638844646800,-0.18764397364033500,-0.1828720830514090
22.200000000000000,-0.18296295998114500,-0.18906195681911000,-0.1851075736753100,-0.19167575516665100,-0.1812683661324340,-0.18074579764553400,-0.18327139554651500,-0.1775789090213370,-0.19624068449575300,-0.1827028419912890,-0.18763357397896500,-0.18288333247785700
22.25,-0.18297532641261300,-0.1891286761108170,-0.18510359271253600,-0.1917137913901930,-0.18125614660623000,-0.18076630823519300,-0.1834540213456210,-0.17756924575652100,-0.19626149504356200,-0.182732955564417,-0.1876296418146430,-0.18289355964654500
22.300000000000000,-0.18298252345046700,-0.18918862659998300,-0.18510593052554300,-0.19175978571637000,-0.18121944620647700,-0.18079096016839900,-0.18365459013061700,-0.17755975330522000,-0.19628603031086400,-0.18276790541224800,-0.1876344600488910,-0.18290301172913800
22.35,-0.18298522880299000,-0.18923908429350900,-0.18511841924305700,-0.19180682914456500,-0.18114729395012200,-0.1808193886410810,-0.1838591403413090,-0.17755252637775400,-0.19631244442332100,-0.1828070173790130,-0.18764843279251600,-0.1829129022556890
22.4,-0.18298388824782000,-0.18927788359777700,-0.18514326571509000,-0.19184471020844000,-0.18103061324046500,-0.1808501935457110,-0.18405720378343500,-0.17754784890196800,-0.19633844172360400,-0.1828474949987250,-0.18766919676428800,-0.18292451880238400
22.450000000000000,-0.18297884328880400,-0.1893043117506370,-0.18517984834242200,-0.19186069772901900,-0.18086509110049400,-0.1808810524779790,-0.1842419040947050,-0.17754390524417200,-0.19636166000828600,-0.1828851041786500,-0.18769185384707900,-0.18293829308529900
22.5,-0.18297083282170600,-0.1893197155458750,-0.18522420131934600,-0.19184143795685400,-0.18065296913139700,-0.18090925112520900,-0.1844091995189310,-0.1775366500862110,-0.19637987832794700,-0.18291574721472100,-0.18771057030332300,-0.18295345960683400
22.550000000000000,-0.182961516684863,-0.18932743397792100,-0.18526986277586400,-0.19177573600167100,-0.1804028613630380,-0.18093239003455400,-0.18455711842810500,-0.17752012944560800,-0.19639088943876900,-0.18293710008584200,-0.18772076105813800,-0.18296843392613200
22.6,-0.1829536230453690,-0.1893319652657090,-0.18531000951627600,-0.19165743068299900,-0.18012747357705500,-0.1809489227934980,-0.18468530845638500,-0.1774875654003120,-0.19639212765633800,-0.1829493996949310,-0.18772062290091700,-0.18298162154453000
22.65,-0.1829505614979260,-0.1893375936067290,-0.18533975773136100,-0.19148724840108300,-0.1798401008227990,-0.18095835282707800,-0.1847946390955790,-0.1774328099315840,-0.19638045041748000,-0.1829550171806700,-0.18771133826116200,-0.18299218912292700
22.700000000000000,-0.1829554845215300,-0.18934706608479400,-0.18535737938606300,-0.19127287654125700,-0.17955132031741900,-0.18096115468239200,-0.18488672507042600,-0.17735147765632000,-0.19635252183053000,-0.18295723329575600,-0.18769608492361300,-0.18300033460094900
22.75,-0.18297005332659900,-0.18936104836013900,-0.18536408693603200,-0.1910271554219220,-0.17926726101178900,-0.18095856118366700,-0.18496355471561400,-0.17724149722579300,-0.19630585009307500,-0.1829588913503520,-0.18767865933210200,-0.18300682787408100
22.800000000000000,-0.18299349920429700,-0.18937856636086400,-0.1853629677920750,-0.19076504412497100,-0.17899004093643200,-0.1809523812674140,-0.1850273603554390,-0.17710329732686100,-0.19624002425414700,-0.1829614577617360,-0.18766253737940400,-0.18301215376055800
22.85,-0.18302264472534000,-0.18939802242565300,-0.18535793068641600,-0.19050040918774400,-0.1787196384612750,-0.180944898172793,-0.1850806530883720,-0.17693968405712200,-0.19615743164239300,-0.18296460735017500,-0.18765058721089800,-0.18301591700601800
22.9,-0.18305307175771800,-0.18941817730231100,-0.1853530836221730,-0.19024354782116400,-0.17845586213876000,-0.1809387067258360,-0.18512625873027700,-0.17675521433790400,-0.19606307399806600,-0.18296615364496600,-0.18764507394068700,-0.1830170856206390
22.950000000000000,-0.1830806447816290,-0.18943859648913500,-0.18535240568781300,-0.1899999082710690,-0.1781993448488450,-0.18093627707591600,-0.18516724629562100,-0.1765552747413850,-0.19596350494412300,-0.18296221924350900,-0.18764745594821500,-0.18301503882795400
23.0,-0.1831023476893150,-0.18945939995282100,-0.18535938418733400,-0.18977004808618900,-0.17795117976599700,-0.18093930859971000,-0.1852066537894190,-0.17634522364527400,-0.19586513283677500,-0.18294753078881900,-0.1876578214053560,-0.1830105792499670
23.050000000000000,-0.1831162276665650,-0.18948048208974300,-0.18537630963723600,-0.18955085123073200,-0.1777117794658260,-0.1809482015271850,-0.1852470831380810,-0.17612965771260300,-0.19577247117065600,-0.18291588828552400,-0.18767429375402000,-0.1830059854621550
23.1,-0.18312081258987400,-0.18950069152484100,-0.1854033138831610,-0.18933790394139200,-0.17748020322453500,-0.18096195505093200,-0.18529029514674600,-0.17591190795013600,-0.19568705147287400,-0.18286103729885800,-0.18769303474177800,-0.1830040504908380
23.15,-0.18311434511076900,-0.18951761125385600,-0.18543776143607500,-0.1891283726569750,-0.177254855525325,-0.18097854879874500,-0.1853367888057730,-0.1756940527539700,-0.19560750680764800,-0.18277802767742200,-0.18770921727355300,-0.1830067701306240
23.200000000000000,-0.18309427985685,-0.18952830250174000,-0.1854746332123100,-0.18892344969805800,-0.17703525358401000,-0.1809956620748980,-0.18538529911289000,-0.17547764336898800,-0.19553078593827700,-0.18266469126510600,-0.18771860297255100,-0.1830144059251950
23.25,-0.18305756963600800,-0.18953081736828500,-0.1855079019069920,-0.18872956292944700,-0.1768237749048580,-0.18101139188064500,-0.18543257155643900,-0.17526515682849100,-0.19545381651849800,-0.1825224373821150,-0.18771891507171000,-0.18302533414952500
23.300000000000000,-0.1830017580344730,-0.18952554603384400,-0.1855320450154840,-0.1885578143093600,-0.17662642269724700,-0.1810245249564950,-0.18547396348562200,-0.17506173497463800,-0.1953749626149210,-0.1823559378184850,-0.1877104404865200,-0.1830366765829360
23.35,-0.18292622262727900,-0.18951537685672900,-0.1855427266280540,-0.1884217075271380,-0.17645223416715000,-0.18103422410490100,-0.18550484737854600,-0.1748762590375000,-0.19529494887956400,-0.18217193716545900,-0.18769569986165800,-0.18304552642141400
23.400000000000000,-0.18283286513787700,-0.18950451780058300,-0.18553645600487000,-0.1883339139039380,-0.17631155679424400,-0.18103938283881900,-0.18552216011852400,-0.17472085541392100,-0.19521701406541100,-0.18197774828392300,-0.187678414639885,-0.18305028618473400
23.450000000000000,-0.18272583165895000,-0.18949668131998500,-0.1855099721009840,-0.18830323617315000,-0.17621387745142500,-0.1810380965092560,-0.1855253382262450,-0.1746085507487090,-0.19514631388169900,-0.18178000564277700,-0.18766233831462200,-0.18305125746871600
23.5,-0.18261028355875200,-0.18949370887254300,-0.18546021181580100,-0.18833260089390900,-0.17616604655449900,-0.1810276210378430,-0.18551627591157600,-0.1745496799031930,-0.195088874826953,-0.18158400494776100,-0.18765043780781900,-0.18305005665615500
23.550000000000000,-0.1824907728623000,-0.18949544288399300,-0.18538510464755500,-0.1884182397315490,-0.17617144923625200,-0.18100484400035200,-0.18549856142281100,-0.17454853143742100,-0.19505036025477400,-0.18139386271413700,-0.18764457137186000,-0.18304821075479400
23.6,-0.1823700592300990,-0.18950068154676200,-0.18528468443900000,-0.188549894570361,-0.1762301086190180,-0.18096699962815900,-0.18547658230323800,-0.1746019557727830,-0.19503489059094200,-0.18121341531294700,-0.18764554792206900,-0.18304558387161400
23.650000000000000,-0.18224894785716200,-0.1895083946564350,-0.18516158582287700,-0.18871216552133100,-0.17633918384910000,-0.18091240863794600,-0.1854549004209780,-0.1747005400563150,-0.1950441002442750,-0.18104728765464000,-0.18765316163977400,-0.18303936085367700
23.700000000000000,-0.18212709942689500,-0.18951843908772900,-0.1850204577960650,-0.1888872300258030,-0.17649333526340700,-0.1808410453862700,-0.18543781427701200,-0.17483135398767400,-0.1950764864945890,-0.180901528241633,-0.1876659611082360,-0.18302426763815500
23.75,-0.18200437795116500,-0.18953146474943700,-0.18486665460987200,-0.18905858938867800,-0.17668493631665100,-0.18075458270012600,-0.1854287848155190,-0.1749806625302390,-0.19512725750164400,-0.18078329806889200,-0.18768106683310000,-0.18299408346416600
23.800000000000000,-0.1818820628189950,-0.1895482689195620,-0.18470474683282700,-0.18921476523262200,-0.17690458926694500,-0.18065577472840700,-0.18542963388505000,-0.17513578474019500,-0.19518904491228800,-0.1806993634028670,-0.18769458810576200,-0.18294379539824300
23.85,-0.18176335224108000,-0.18956897891433600,-0.18453726128044200,-0.1893515364559510,-0.17714236324734500,-0.18054746083768200,-0.18543966021890500,-0.17528623947245600,-0.1952535089002280,-0.18065391305217500,-0.18770273423605500,-0.18287136080758100
23.900000000000000,-0.1816530921195440,-0.18959232693058400,-0.18436420265768600,-0.18947172691920800,-0.17738944695258800,-0.1804317189109190,-0.18545487011704500,-0.17542455864301500,-0.19531327090182300,-0.18064694770696300,-0.1877030369607450,-0.18277822681177800
23.950000000000000,-0.18155712101029100,-0.18961543152325200,-0.18418374121513300,-0.18958266978523300,-0.17763960138745000,-0.18030948502507000,-0.1854676196890380,-0.17554696246957500,-0.19536343588902200,-0.18067426070496500,-0.1876950233368560,-0.18266852360106300
24.0,-0.1814816246410160,-0.18963424619732000,-0.18399377661073900,-0.18969267077790200,-0.17788985775831600,-0.18018059112698000,-0.18546711244798800,-0.17565381033353800,-0.1954022661711650,-0.18072889044089600,-0.18768021272662900,-0.18254744779004500
24.050000000000000,-0.18143242539582700,-0.18964426615718500,-0.1837936855409940,-0.18980806985660200,-0.17814013552802800,-0.18004413454588100,-0.18544113893905900,-0.17574937129144800,-0.19543091282942100,-0.1808032088153300,-0.18766158212168500,-0.18241954316349700
24.1,-0.1814140298677160,-0.18964099309787800,-0.18358580677526300,-0.18993187820858900,-0.17839194716538700,-0.17989905777184300,-0.18537893349117100,-0.17584054080722000,-0.19545238509232600,-0.1808906307461990,-0.18764274137296100,-0.18228760354576400
24.150000000000000,-0.18142868122119600,-0.18962003684715800,-0.18337642300471200,-0.19006387436601500,-0.17864659876532300,-0.1797448300176310,-0.1852741790069150,-0.17593488184989600,-0.1954702741403390,-0.18098629457613500,-0.1876271993505980,-0.18215265667274200
24.200000000000000,-0.1814758942346240,-0.18957719029739000,-0.18317599333172300,-0.19020132888883700,-0.17890338315498800,-0.1795822532612440,-0.1851268621011810,-0.17603857425223000,-0.1954878699654090,-0.18108686724108600,-0.18761794544521500,-0.18201497564407500
24.25,-0.18155265069404800,-0.1895090402499330,-0.18299844765666600,-0.19033978668394000,-0.1791584882529230,-0.17941441449919100,-0.18494317666950900,-0.17615460606821000,-0.19550791419214700,-0.1811901031594600,-0.18761715184812800,-0.1818755768462110
24.300000000000000,-0.18165388955910100,-0.18941419066072600,-0.18285935315675900,-0.19047377558597500,-0.17940519939225400,-0.17924740153920800,-0.18473359552943600,-0.17628168900447400,-0.19553273231920500,-0.18129460745729700,-0.18762562626849400,-0.18173753274857700
24.35,-0.18177294870525900,-0.18929460146350800,-0.18277290061303800,-0.19059762393366400,-0.17963536364360900,-0.17909022380631300,-0.1845100520861360,-0.17641440828697500,-0.19556428385036600,-0.18139982925244900,-0.1876421780260310,-0.18160661477822500
24.400000000000000,-0.18190205600396300,-0.18915627794866400,-0.18274803156930200,-0.19070662275867300,-0.17984153903340000,-0.17895379254252400,-0.18428335606598500,-0.17654476815015800,-0.19560391630222500,-0.18150606505054200,-0.18766340867965100,-0.1814908681422840
24.450000000000000,-0.18203309205948700,-0.18900858104152500,-0.182784865090662,-0.19079826012831000,-0.18001893381788800,-0.17884919257964200,-0.18406156378563000,-0.176664505307756,-0.19565188165203800,-0.1816142084150800,-0.18768429647696700,-0.18139912225776200
24.5,-0.1821586420595340,-0.18886210249501200,-0.18287335617567000,-0.1908729490283850,-0.18016631235292500,-0.1787855500770860,-0.18384941902339400,-0.17676713396787700,-0.19570695226918500,-0.18172511707700100,-0.1876996657895750,-0.18133901307811000
24.550000000000000,-0.18227310688905200,-0.18872585737192300,-0.18299561272192100,-0.19093392678523000,-0.180285575341234,-0.17876796543818800,-0.18364869411905500,-0.17684911133794000,-0.19576649158950300,-0.1818387615602730,-0.18770592445899000,-0.18131524677462900
24.6,-0.1823734254181710,-0.18860482101467000,-0.18313127438681600,-0.1909863699886360,-0.180380494599507,-0.17879615750471800,-0.18345927192401000,-0.176910030092013,-0.1958269860158680,-0.18195360724881300,-0.18770205417114800,-0.1813286548410750
24.650000000000000,-0.18245904262483100,-0.18849870209639600,-0.18326343172165800,-0.19103604659831200,-0.18045541186918800,-0.17886425278712200,-0.18328074397769900,-0.17695208669552100,-0.19588482008929300,-0.18206660087138700,-0.18768952017364400,-0.18137624685677800
24.700000000000000,-0.18253102519688900,-0.18840248149703300,-0.1833825191984790,-0.19108789236043900,-0.1805145465116760,-0.17896190677692200,-0.18311414697384700,-0.17697921064620600,-0.19593705660003100,-0.1821737626048350,-0.18767155203018200,-0.1814521416925540
24.75,-0.18259083432846600,-0.1883085869300660,-0.1834870092063000,-0.19114491531470600,-0.1805620062176340,-0.17907666763426400,-0.18296348446198600,-0.17699613192125200,-0.19598200287391800,-0.1822710600607090,-0.18765224482865700,-0.18154899885148200
24.800000000000000,-0.182639562113664,-0.1882099639432090,-0.1835813634067330,-0.19120780688320200,-0.18060208771360900,-0.17919676977262800,-0.18283666613271500,-0.17700761031033200,-0.1960192931719690,-0.18235516138308300,-0.18763559113037700,-0.18165932548007800
24.85,-0.18267798559497400,-0.18810314365934500,-0.18367269632924000,-0.19127531559870800,-0.1806392947729700,-0.17931316720510800,-0.18274516839682900,-0.1770179489211290,-0.19604942778848500,-0.18242389451361000,-0.18762468922133500,-0.1817762357503410
24.900000000000000,-0.18270723480185800,-0.1879903195922800,-0.18376769827263600,-0.1913450409065820,-0.1806777417017030,-0.1794203006543900,-0.1827017846553890,-0.17703077774858300,-0.19607318486801800,-0.1824765948747220,-0.18762133055617700,-0.18189375102262300
24.950000000000000,-0.18272956752098700,-0.1878795359773650,-0.183870819984826,-0.1914141491560790,-0.1807200956356240,-0.17951584554482600,-0.18271683416997200,-0.17704901405482300,-0.19609137959669600,-0.1825144922049130,-0.18762574158391900,-0.18200699639189100
25.0,-0.18274869355454500,-0.18778272141837600,-0.18398376547136200,-0.191479648699668,-0.18076653120594100,-0.17959997567344700,-0.1827943363936590,-0.1770747029059640,-0.1961050354134290,-0.1825409096838310,-0.18763628375389000,-0.18211247541853200
25.050000000000000,-0.18276932229377100,-0.18771215677140500,-0.1841057852535620,-0.1915384592074580,-0.18081444316433800,-0.17967461062089900,-0.18292993807526700,-0.1771084514792920,-0.1961157627948580,-0.18256084240005900,-0.18764924688421300,-0.1822082413434610
25.1,-0.18279593336298800,-0.18767663659386900,-0.18423420885946400,-0.19158770979360000,-0.1808594222906380,-0.1797427881510340,-0.18311164825816000,-0.17714883607667300,-0.1961260512897870,-0.18257994313058400,-0.18765898651232100,-0.18229374968046000
25.150000000000000,-0.18283114190928700,-0.18767899202268100,-0.1843647804868190,-0.1916253423892420,-0.18089712730244100,-0.1798081433434790,-0.1833230065962760,-0.17719250670919200,-0.1961391296258500,-0.18260341293860500,-0.1876585883502590,-0.18236933691706500
25.200000000000000,-0.18287440252359100,-0.18771615251768000,-0.1844919286781030,-0.19165079310891600,-0.18092505325394900,-0.17987438774935400,-0.18354721356129600,-0.17723514197029300,-0.1961582227009850,-0.18263497321650600,-0.18764071738757300,-0.1824355986439820
25.25,-0.18292183954893600,-0.18778133772311600,-0.18460946972873200,-0.19166531580251900,-0.1809433274294390,-0.17994466496322800,-0.18377062731880300,-0.17727272774529100,-0.19618542646349700,-0.18267579500958500,-0.18759800994543700,-0.18249305985847200
25.300000000000000,-0.18296757167900300,-0.18786680500988000,-0.18471173582916600,-0.1916717017178530,-0.18095434142857100,-0.18002075944362500,-0.1839846044909260,-0.1773025327736000,-0.19622068947135000,-0.18272352988393900,-0.18752301226686400,-0.18254212994009200
25.35,-0.18300596548430400,-0.18796575509633800,-0.18479470480109300,-0.19167356869542800,-0.1809615463584390,-0.18010238049002200,-0.18418550794092200,-0.17732338347933100,-0.19626137525390100,-0.18277206662126300,-0.18740846574909500,-0.18258322619862100
25.400000000000000,-0.1830335789977730,-0.18807294190933000,-0.18485678937788900,-0.19167452611513800,-0.180967926410799,-0.18018693612055800,-0.18437324329575400,-0.17733526123148500,-0.19630259260892300,-0.18281246580954400,-0.18724853175275700,-0.1826171238893170
25.450000000000000,-0.18304992615311900,-0.188184337526516,-0.1848990897855920,-0.19167753860617900,-0.18097491410296400,-0.18027002659676400,-0.18454884380931300,-0.17733868408984700,-0.19633808612318400,-0.18283470757196000,-0.18704061552533100,-0.1826453246979160
25.5,-0.1830569516140040,-0.18829648108818100,-0.184925006251037,-0.19168466643277800,-0.1809823186695710,-0.1803465228056090,-0.18471199124555700,-0.17733433704505800,-0.19636134046740800,-0.18282955249407300,-0.18678676001628200,-0.1826701296662580
25.550000000000000,-0.18305768692445300,-0.18840603537634100,-0.18493934987205200,-0.19169702903387500,-0.180989063170474,-0.18041180185349400,-0.18485979669287900,-0.17732314630569400,-0.1963666318094980,-0.1827902263845920,-0.1864937019244460,-0.1826943030213510
25.6,-0.1830548865273080,-0.18850975497916900,-0.18494744064591600,-0.19171474554837900,-0.180994124606472,-0.18046271672628500,-0.1849875323276380,-0.17730669941073300,-0.1963498374737440,-0.1827137617950240,-0.18617144584700000,-0.18272046591585900
25.650000000000000,-0.1830503575661640,-0.18860477361278300,-0.1849545438596360,-0.1917367799326810,-0.18099721887390300,-0.18049816367310600,-0.1850906824733060,-0.17728766784365400,-0.19630895366618600,-0.18260161081131200,-0.1858309948354610,-0.1827504547630320
25.700000000000000,-0.1830451500909180,-0.188688982170957,-0.18496556158126700,-0.19176078425343500,-0.18099916760993000,-0.18051916324555300,-0.1851670827939700,-0.17726999750635800,-0.19624447700969600,-0.18245924486127800,-0.1854822277233870,-0.1827847157699780
25.75,-0.183040210962324,-0.18876134668944800,-0.18498463921897100,-0.19178303114984400,-0.18100200302464300,-0.18052841662940900,-0.18521813711171100,-0.17725861779038600,-0.19615970487288000,-0.18229490482948100,-0.18513261611924300,-0.18282185253532300
25.800000000000000,-0.1830369768322910,-0.1888220772058080,-0.18501443772788100,-0.19179841961679200,-0.1810085121611370,-0.18052958514977300,-0.18524864551595800,-0.17725843524874900,-0.1960607306003670,-0.1821179773956260,-0.18478681774152700,-0.18285874030814200
25.85,-0.1830374331427450,-0.18887260760400400,-0.18505521905992000,-0.19180059618648400,-0.1810210241024570,-0.18052659264621900,-0.18526550707832100,-0.177272773177627,-0.19595571611246200,-0.1819374876223490,-0.18444684216888700,-0.1828914289772330
25.900000000000000,-0.1830435069682590,-0.1889154210173140,-0.1851042492666630,-0.1917821856236970,-0.18103998127737300,-0.18052309475938300,-0.18527603576507100,-0.17730178361342400,-0.19585317317205400,-0.18176094426557000,-0.18411265014112000,-0.1829164817853980
25.950000000000000,-0.18305614956080000,-0.188953689888388,-0.18515612944915400,-0.1917352403003080,-0.1810632149101190,-0.18052219122194500,-0.1852864328672790,-0.1773416184813240,-0.19575966092250600,-0.18159358325600200,-0.18378328937180600,-0.18293213262793800
26.0,-0.18307464271571200,-0.18899076204326000,-0.1852043275841310,-0.1916523323596450,-0.18108650939195000,-0.18052635014339700,-0.18530071050549500,-0.1773851475372790,-0.1956779234741560,-0.18143811208759300,-0.1834587432182500,-0.18293877785220400
26.050000000000000,-0.1830964620446660,-0.18902963164146800,-0.18524335091070000,-0.1915284211786600,-0.18110525036032700,-0.18053741600646200,-0.1853203849178610,-0.17742420199326100,-0.1956064426348010,-0.18129522716713500,-0.18314241579443700,-0.18293865599391700
26.1,-0.18311783459063200,-0.18907243376431000,-0.18527032658725500,-0.19136273482255200,-0.18111621773943300,-0.18055645624490900,-0.18534497363642900,-0.1774523341899960,-0.1955405376582140,-0.18116491445252000,-0.18284335361467100,-0.18293491231789900
26.150000000000000,-0.18313486047436100,-0.18911993535348300,-0.18528516520091700,-0.19115952438191900,-0.18111853738558500,-0.18058334046820700,-0.18537288012181900,-0.17746671212873000,-0.19547442980877200,-0.18104795451536800,-0.18257663580081800,-0.18293053258537700
26.200000000000000,-0.1831446894700430,-0.18917118884208000,-0.1852896696080560,-0.19092722227902400,-0.18111342425599900,-0.18061629325234800,-0.1854021492135050,-0.17746833103085800,-0.19540345218199800,-0.18094688417998400,-0.18236094304443100,-0.1829276706002570
26.25,-0.18314627119959800,-0.18922360725739100,-0.1852865836146230,-0.19067633969071700,-0.18110325412780400,-0.1806518748175510,-0.18543085718370900,-0.17746070941863100,-0.19532563686406500,-0.18086584168104700,-0.18221376726278900,-0.18292747478555700
26.300000000000000,-0.1831404761723000,-0.1892735545934950,-0.18527916399768800,-0.19041687323530200,-0.18109070823378400,-0.1806856684379160,-0.1854572212444200,-0.17744792360820600,-0.19524223386602100,-0.1808093110321910,-0.1821461508206530,-0.18293027777360200
26.35,-0.183129559916902,-0.18931738407480600,-0.18527111203127300,-0.19015625469543700,-0.18107829487808200,-0.1807135097159930,-0.1854795670693520,-0.17743293804674500,-0.19515708570057900,-0.18078050785291800,-0.18215935656414800,-0.1829360666494610
26.400000000000000,-0.18311618307382000,-0.18935267893547500,-0.18526657321018100,-0.1898987327199430,-0.18106824393176800,-0.18073271132836500,-0.1854961514161930,-0.1774169317199350,-0.1950753076679340,-0.1807802539812300,-0.18224479221854400,-0.18294506560888900
26.450000000000000,-0.1831025951292890,-0.18937907198627500,-0.1852699817726130,-0.18964622133333600,-0.18106262170158600,-0.18074273919299500,-0.18550473582078100,-0.17739981175603600,-0.19500197075846700,-0.18080676250631300,-0.18238677233772300,-0.1829580322428000
26.5,-0.18309048037378300,-0.18939816664763600,-0.1852853127933730,-0.18939976677836700,-0.18106329578439900,-0.18074516363007600,-0.18550189788592000,-0.1773815109994040,-0.19494123361260900,-0.18085626679480300,-0.18256665666698300,-0.18297592127251400
26.550000000000000,-0.18308136538291900,-0.18941273414158500,-0.185314513456625,-0.18916061755734300,-0.18107153644295600,-0.18074301297986600,-0.18548243417521700,-0.17736331585010700,-0.1948959764816680,-0.18092411968823500,-0.1827668432295810,-0.1829990510711930
26.6,-0.18307701872852100,-0.18942562343808500,-0.185355589799722,-0.1889304888861890,-0.18108742608210200,-0.18073977289615300,-0.18543947376485500,-0.1773484771390500,-0.19486771795750800,-0.18100585812841500,-0.18297362836747100,-0.183026369645618
26.650000000000000,-0.18307930841755600,-0.18943867145595100,-0.1854013780832910,-0.1887113251563410,-0.18110938023014800,-0.18073847890536600,-0.18536566465235300,-0.17734167190857700,-0.19485653658831200,-0.18109769593319900,-0.18317857476748400,-0.18305529344455700
26.700000000000000,-0.18308942683526000,-0.18945188307211200,-0.1854399941954660,-0.18850508736644100,-0.18113418847715600,-0.18074129416156000,-0.1852552219970860,-0.17734724282049700,-0.19486092868646800,-0.1811962239831520,-0.18337842135631900,-0.18308207461535200
26.75,-0.1831068278509300,-0.1894631629847940,-0.18545696411213400,-0.18831380349248100,-0.18115776602321400,-0.18074958567071800,-0.1851061684918630,-0.17736668960628500,-0.1948777839983130,-0.18129773401634700,-0.18357375913931900,-0.1831023579298010
26.800000000000000,-0.18312834515154300,-0.18946871221554800,-0.18543816180333900,-0.18813958644571200,-0.18117633745087800,-0.1807642372804520,-0.18492181720251900,-0.1773965448885130,-0.19490274064554900,-0.1813978889989180,-0.1837668159956840,-0.18311157726607800
26.85,-0.18314784047174400,-0.1894638778500310,-0.1853727028393230,-0.1879842409786180,-0.18118749514605500,-0.1807857789015010,-0.18471065466194000,-0.17742794597820200,-0.19493093451366700,-0.1814919919554590,-0.18395883305958500,-0.18310496251580000
26.900000000000000,-0.1831567110513800,-0.18944396690079100,-0.18525529877091000,-0.1878486780651610,-0.18119076638429600,-0.18081403309278600,-0.1844843809017350,-0.17744840049733900,-0.19495789908508300,-0.1815756260118290,-0.1841478679238510,-0.18307751684104000
26.950000000000000,-0.18314541316662700,-0.18940492636466900,-0.18508763893017100,-0.18773280153293700,-0.1811876128196610,-0.18084748926205600,-0.1842546690602820,-0.1774449991005810,-0.19498039285313100,-0.18164555054831300,-0.18432823332989600,-0.18302461972379900
27.0,-0.18310566513644800,-0.1893441367902610,-0.18487828237543000,-0.1876362879124490,-0.1811807811907640,-0.18088304587544500,-0.18402988060342900,-0.1774077081785550,-0.19499693724430000,-0.18170064435213500,-0.18449233682036400,-0.18294332492373500
27.050000000000000,-0.18303258802652900,-0.18926111831796600,-0.18464088528690800,-0.18755996653230500,-0.1811731648248290,-0.18091648976434500,-0.18381314606584100,-0.17733152202179100,-0.19500789464224400,-0.18174239179948000,-0.1846342642174660,-0.18283376001491800
27.1,-0.18292604486082000,-0.1891577166360320,-0.18439142579119500,-0.1875069308225480,-0.18116671546181700,-0.180943572467546,-0.18360271090430800,-0.17721692559519400,-0.1950151648206980,-0.18177453559920700,-0.18475326856420600,-0.18269983909591400
